id,River,Country,Subregion,AreaKM2,Long,Lat,WWF_Realm,WWF_Biome,Inland,Human_footprint,Population,HANPP,Flow_disruption,Attainable_yield,Food_calories,Food_area,Food_value,Nonfood_calories,Nonfood_area,Nonfood_value,Feed_calories,Pasture_area,Aquaculture,Fish_river,Fish_marine,Oil_area,Discharge,Water_available,Water_withdrawal,Water_quality,Sediment,River_flood,Coast_flood,Navigable_water,C_soil,Soil_C_density,Soil_CEC,Soil_N,Soil_water,Soil_loss,Pollination_supply,Alpha,Bdiv_intactn_abund,Bdiv_intactn_richn,Amphib_richn,Bird_richn,Mammal_richn,Marine_animal_richn,Marine_plant_richn,Plant_richn,Seabird_richn,Amphib_unthrtnd,Bird_unthrtnd,Mammal_unthrtnd,Marine_unthrtnd,Seabird_unthrtnd,Forest_cover,Wetlands,NPP_pot,NPP,C_veg_pot,C_veg
86,Jiulong Jiang,China,Eastern Asia,122.139,117.8645468,24.45134354,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,25.81942427,1823.422316,0.578860455,0.232199997,162.7418323,59809058816,2361.249939,2933.049927,4861593984,23.64999962,2848.699951,11844640256,0.017863028,0.960699975,0.859700024,0.102989419,0,7.949999809,1732564121,415964000,663.3237989,14.26609988,9.497981212,0.972940352,1.926251226,39.01342738,256.1434263,20.14342629,1.212830172,16.81132075,18.53355965,0.092288926,0.665201783,0.586020301,0.482244949,18.48701299,339,55.65584416,1620.571794,40.36540233,2182.866825,7.103547357,0.95890411,0.961651917,0.951612903,0.880067987,1,8.06E-07,929.8245614,624.1608053,559.8048391,90,333.9416058
87,Luanhe,China,Eastern Asia,351.306,119.159176,39.41349257,Palearctic,Temperate Broadleaf and Mixed Forests,0,9.544707434,251.1110817,0.514987391,0.984000027,159.1112745,28715324621,3736.03335,3601.716593,5783978496,141.983333,1226.383321,22369833574,0.096539001,0.649299979,0,0.382403732,28.3411398,0.33,1890213948,4196550000,529.6549999,31.49371407,10.15853837,2.459155735,1.718532336,38.38666175,204.2101711,19.34327421,0.790803576,16.171875,38.97173524,0.00035539,0.383177246,0.585928421,0.559755922,6.620754717,168.25,28.78301887,159.6190934,6.831773848,1333.705813,4,1,0.973254086,1,0.891511351,1,7.33E-09,502.8248588,497.1666565,474.4281799,59.16666667,474.3073593
88,Razdolnaya,Russia,Eastern Europe,180.053,131.8365291,43.4466134,Palearctic,Flooded Grasslands and Savannas,0,7.747102315,24.03952692,0.252041847,0,82.12803864,455787824,33.7638485,1423.294947,43752082,0,0,657558336,0.249116145,0.915956332,0.616582412,0.077038795,0,3.441725088,2129733189,322451000,667.6363863,3.611721083,9.795433246,2.899606278,1.766461733,82.03546381,818.2317866,32.02017485,2.752867085,20.09090909,40.07017724,1,0.824979872,0.555210466,0.551923478,8.720689655,211.5,59.31724138,430.9960515,6.889108251,1113.7,7,1,0.962174941,0.952,0.922207668,0.857142857,0.001118286,0,598.2222137,483.8479614,71,746.752988
89,Poronay,Russia,Eastern Europe,103.456,143.1905358,49.3017904,Palearctic,Boreal Forests/Taiga,0,7.163004523,2.9437752,0.032998864,0,45.41639042,71244976,0,0,4911414,0,0,21304402,0.011964356,0.587800026,0.671899974,0.213247536,0,4.139999866,1503083008,5311000,676.9458021,0.257562036,10.01035864,3.141273397,0.302901526,131.2962981,720.1046555,48.68119181,9.652541777,33.95027624,40.67533815,0,0.823264003,0.701107513,0.647427946,3.967391304,161.5,33.94021739,264.2608778,1.105073151,815.7,12,1,0.962848297,0.973333333,0.926907192,0.916666667,0.002141914,1000,525.3703973,517.2905911,13.12143139,415.625
90,90,Russia,Eastern Europe,24.837,163.6039337,60.01659713,Palearctic,Tundra,0,0.067316016,0.094882969,0,0,0,0,0,0,0,0,0,0,0,0.207900003,0.224700004,0.009652783,0,0.430000007,393644538.5,25700,678.3011729,0.020113745,9.8579705,3.141273397,0,283.1854487,745.9845422,52.25802616,4.75,22,39.98316036,0,0.839871049,0.878806752,0.953063212,1,103,20.3559322,180.304709,0,431.8,14,1,0.951456311,1,0.932776509,1,0.011132817,0,358.2024915,358.2024915,28.12384724,203.8461538
91,Kinabatangan,Malaysia,South-Eastern Asia,351.113,118.4575141,5.701591105,Indo-Malay,Mangroves,0,4.308369986,29.94724713,0.308741022,0,161.813135,32019075072,31.63333305,200.1666667,2553181104,321.1333272,834.7666626,15557847552,0.002571559,0.922299981,0.92110002,0.732896285,30.38115994,20.60000038,23545456137,84701560,676.5148689,4.63E-06,9.92442312,2.841791287,2.064745519,202.1249327,567.2198023,27.71452505,1.870000005,17,40.66109389,0,0.756587,0.719431658,0.610618256,12.78985507,359.5,99.63768116,4961,71.5,2772.6,12,1,0.947148818,0.841432225,0.059022009,0.916666667,0.073042943,1000,1063.625,897.2480469,225,20131.70391
92,Sesjab,Indonesia,South-Eastern Asia,1346.222,117.4577788,3.477465886,Indo-Malay,Mangroves,0,4.453625141,244.0691614,0.123794863,0,152.1802168,1240055245,147.1833318,932.6583176,947321412.6,25.25833319,362.7333323,235898961.1,0.00220424,0.942679527,0.969139454,0.152677676,78.36926564,54.09961026,4321952530,103920000,673.8705489,0.00222407,9.890991382,2.74394431,1.104071846,68.00238298,632.9142618,24.33193922,1.252772447,16.70554493,40.64709524,0.875329448,0.930861728,0.724682569,0.650742622,3.564362714,337.4615385,43.44514902,1429,28,2233.095897,10.98626806,1,0.952131297,0.820696487,0.066518048,1,0.013811641,0,1122.819421,1039.684717,90,8752.66035
93,93,Indonesia,South-Eastern Asia,76.36,98.2295857,4.428248382,Indo-Malay,Mangroves,0,5.288947632,110.0953569,0.508020106,0,137.3971315,11328089869,664.5897062,776.67194,9689282356,1073.337664,1018.599791,2780039056,0.011739339,0.941399992,0,0.66449492,99.99999976,18.29000092,1172317643,214148000,629.607991,3.52102206,10.08036629,2.088527287,2.092313626,116.7657192,609.6978417,28.10311751,1.639999986,19,33.20156799,0.908926673,0.643139,0.662117167,0.554721112,28.60674157,383.6652773,101.8764045,1512.021097,16.3236359,1888.1,7,1,0.960903421,0.879013542,0.104918412,0.857142857,0.025246636,0,1190.430815,806.6500934,175.1052674,16363.63636
94,Musi,Indonesia,South-Eastern Asia,1877.666,104.9433195,-2.58511435,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,6.401776412,65.81991003,0.681434508,0,165.3430753,13273801460,2371.623803,1142.595229,10407412309,2341.276202,791.3142875,2981755907,0.006691228,0.926047691,0.947903456,0.060780334,7.073767485,59.14795954,91403195762,4997910000,601.5015056,16.24507227,10.13354524,2.806074957,0.52541678,103.5956071,922.4627846,18.01359146,1.399999976,17,35.94895345,0.571778949,0.677819013,0.646785558,0.483264917,26.37716106,386.6111111,108.7929936,693.6666667,8.333333333,2157.699046,12.39988331,1,0.945681851,0.854117647,0.308259905,0.91935408,0.011152559,717.3913043,1096.492065,612.3256167,225,8781.152242
95,Bol'shaya,Russia,Eastern Europe,122.515,156.2795549,52.78010014,Palearctic,Boreal Forests/Taiga,0,3.470494615,0.372948532,0.056581954,0,0,0,0,0,0,0,0,0,0,0.479499996,0.568799973,0.215127027,0,2.960000038,5849186989,4090000,676.758481,4.386039948,10.21446768,2.880547093,1.959784716,139.4411765,750.6497738,46.26033183,3.460000038,22,40.6962851,0,0.96396631,0.811093607,0.869800396,1,115.5221195,23.47457627,393.7287148,2,676.4,12.1173034,1,0.948061895,0.960987612,0.93451386,0.917473388,0.001750619,1000,387.8263855,371.3736877,16.5,334.729064
96,Kasari,Estonia,Northern Europe,34.993,23.80229145,58.75753256,Palearctic,Temperate Broadleaf and Mixed Forests,0,2.54651648,1.001039962,0.29041621,0,78.79883572,658112146.4,224.058371,551.651584,45619099.69,60.44765545,465.8316606,2352312393,0.123073566,0.750500023,0.940500021,0.008678567,0,1.980000019,434292876.7,35345230,675.5541923,0.522840315,9.978341382,3.141273397,0.093695955,58.01387637,876.9597099,41.37469782,5.377352851,24.85294118,40.64067419,0,0.735397528,0.593888758,0.543027702,4.050632911,201.7563464,41.89873418,23,0,1072.8,4,1,0.972296106,1,0.950277392,1,0.001247967,1000,556.248648,463.9261584,36.84288976,328.6764706
97,Fraser,Canada,Northern America,268.152,-123.1036411,49.15696362,Nearctic,Temperate Conifer Forests,0,37.5757768,1213.002252,0.55048972,0.171564968,52.14795876,2178637632,132.6399969,2261.000037,340169568,77.37999786,210.2599976,24925521,0.063840576,0.663669281,0.787459761,0.121752534,0,27.75347069,8464317522,696441900,673.8398193,2.67015598,9.775576809,2.494543735,1.748675295,145.0803548,702.7675301,30.34713744,2.319999933,18,40.68861778,0.989428366,0.830221311,0.571855887,0.459922178,1.899791232,188.5,15.62421712,134.5,2,1420.3,12.87409222,0.875,0.99469496,1,0.917693719,0.844649241,0.002744917,0,624.340271,370.4558105,63.2,305.0600962
98,Kaveri,India,Southern Asia,7258.766,79.5208324,10.8247203,Indo-Malay,Tropical and Subtropical Dry Broadleaf Forests,0,16.35257068,719.6342676,0.684570311,0.489399989,139.1694877,80432761932,7177.782118,921.5619005,3165024106,297.791665,886.6166707,1804585165,0.003986049,0.924000005,0.817900002,0.485106846,66.46413049,7.209310058,37328506041,22319500000,431.3297237,3.571386054,10.07930368,3.081719664,0.375561921,26.35541782,265.1545257,28.40299899,0.650055804,16.1570565,32.78819391,0.046604254,0.297364423,0.495652073,0.560863857,17.93457619,235.3380282,48.94036591,2061,26.33333333,1052.257453,5.271909843,1,0.972230534,0.937097718,0.807014386,1,2.90E-05,112.392987,603.0949631,534.4276878,46.43373494,1072.073867
99,Benin,Nigeria,Western Africa,1356.465,5.301081187,5.799673199,Afrotropic,Mangroves,0,16.00156652,121.9252985,0.359518133,0.017300083,46.71829058,20058748087,187.3874998,484.5250034,6618311237,127.4624991,270.9375,6773728050,0,0.84822546,0.92466419,0.280956923,100.0000015,23.33662293,32226743624,609541600,665.4359885,0.462373798,9.97527836,3.140726757,0.073431629,71.28165131,309.324717,17.70015051,1.860250004,17,40.54367389,0,0.751882383,0.784120637,0.625534839,29.27363807,343.0769231,79.492799,484.3002939,15.4559067,2052.163829,10.0047697,1,0.99103139,0.946412352,0.898182981,0.900047674,0.018847391,747.1509972,837.5653507,708.6576287,164.7058824,17647.90765
100,Damerdjog,Djibouti,Eastern Africa,15.621,43.22264359,11.47895311,Afrotropic,Deserts and Xeric Shrublands,0,14.83439244,23.50531244,0.15746966,0,0,0,1958.94999,284.3597714,0,16.23651511,1378.042198,0,0.413149416,0,0,0.036532926,0,0.01,88605483.98,17426520,678.3011729,0.005432479,10.12096171,3.141273397,0.944819397,39.36842105,125.7725753,19.45150502,0.319999993,9,40.06770311,0,0.510642,0.596186227,0.522920516,4,215.9345851,42.83333333,977.3676384,13.64194635,591.5,8,1,0.953723339,0.934782609,0.748845709,1,3.10E-13,0,214.2361145,203.2862549,0.96210705,106.6666667
101,Mania,Madagascar,Eastern Africa,434.416,44.45120333,-19.69428987,Afrotropic,Tropical and Subtropical Dry Broadleaf Forests,0,2.161942035,15.86183868,0.232721627,0,127.5025462,0,238.7666658,402.9000041,0,11.54999987,334.7666728,0,0.16104275,0.841799974,0.963400006,0.099956526,9.68913019,15.93000031,216284529.1,48053100,671.4685012,1.37386119,9.140375958,2.329194241,0.646553783,79.96002222,325.7418863,27.599421,0.894947386,15.32631579,35.95942121,0,0.728709862,0.683416037,0.595379265,4.554104478,147.5,25.44402985,1591.409315,19.53345078,1368.8,10,1,0.920338983,0.786885246,0.622437052,1,0.002088945,432.2709163,676.337972,545.0724691,80.2,4531.63482
102,Copper,United States of America,Northern America,1061.53,-145.1527278,60.38327458,Nearctic,Temperate Conifer Forests,0,1.930021897,8.72E-05,0.073079262,0,0,542682880,0,0,65104644,0,0,8169972.5,0,0.938666334,0.955370804,0.10594365,0,40.18647757,7167386739,34104130,678.3011729,0.586380744,9.86661219,3.029631056,1.64512826,80.04381694,1284.946012,57.73044585,1.623960376,17.78107811,39.94946347,0,0.991408264,0.774096944,0.821711164,0.693327974,117.5555556,22.33400322,669.6666667,10,345.6317517,17.42063732,1,0.980151229,1,0.899503686,0.807362235,0.006012031,629.3478261,434.1349182,420.5146179,7.043478261,165.4043438
103,Mobile,United States of America,Northern America,598.215,-87.97035509,30.84730093,Nearctic,Temperate Conifer Forests,0,13.23639165,40.31796107,0.421851494,0.407469886,33.88902316,226896617.4,17.90000057,1620.933309,27797963.17,5.500000079,1865.166667,465079679.6,0.002009118,0.750761564,0.724454203,0.019571806,77.959357,16.81747133,53476138403,36254920,675.3942233,1.241594878,9.725210504,3.017132071,1.691270401,146.8194254,1029.221554,36.22237405,1.139999986,18,40.44809282,0.584622282,0.871502225,0.733216622,0.730893023,30.72435105,205.7142857,38.98393078,1162.5,29,1493,7.269974101,0.977124183,0.985416667,0.976430976,0.910961419,1,0.040377987,486.4597094,614.0396816,536.8279027,120,9564.639321
104,Parnaiba,Brazil,South America,760.498,-41.85697091,-2.835611639,Neotropic,Tropical and Subtropical Moist Broadleaf Forests,0,8.995314154,187.663904,0.171505551,0.3222,133.804604,847357552.7,581.8624954,1213.162491,145175193,66.10000157,376.4749985,212517176.7,0.077308466,0.500494304,0.070846321,0.260061093,0,26.65,1.07E+11,460127000,674.2890634,13.78610592,9.358041015,3.014165221,0.911039452,22.49460656,243.1699083,17.86685642,1.053349507,15.70616687,40.68296035,0.996735465,0.804943204,0.777441415,0.709166334,21.78299776,299.4285714,99.901566,2091.5,71.5,3474.522145,16,1,0.993320611,0.967651195,0.90505942,1,0.002119945,814.2857143,665.2182443,614.2834385,56.14285714,4582.603093
105,La Biche,Canada,Northern America,996.15,-111.0974165,58.51349034,Nearctic,Boreal Forests/Taiga,1,0,0,0.049017518,0.485122751,104.4810562,94732179.6,0,0,9210033.725,0,0,416287488,0.066903557,0.68624273,0.719385611,0,0,21.06,13914219595,334273181,673.8998095,2.329742584,10.16704646,3.141273397,0.869298173,132.3594141,546.3773028,49.97325626,1.600000024,14,40.71612435,0,0.909088344,0.922702924,0.863969122,2.876923077,146.1,37.97239819,0,0,552.5795943,0,1,0.986310746,0.974093264,1,1,0.052557984,747.3648649,526.6230178,516.7386693,28.5,1480.062305
106,Nizh. Vyg,Russia,Eastern Europe,48.378,34.72647752,64.50417915,Palearctic,Boreal Forests/Taiga,0,20.06203794,1.487642609,0.07285965,0.921400011,0,0,0,0,0,0,0,0,0,0.605154985,0.69667331,0.024277273,0,6.025783861,6290971176,49910000,678.3011729,2.38E-07,10.05040871,3.141273397,2.075891165,116.2815534,1032.570808,38.38903961,5.955520096,26.824,40.7131124,0,0.915871717,0.845441063,0.871786003,2.8828125,148.1270696,30.875,34.82734843,0,484.5,5,1,0.970124205,1,0.94260487,1,0.039141161,168.2242991,523.0983121,492.7120098,32.81484887,2580.092593
108,Pechora,Russia,Eastern Europe,3400.267,53.33313813,67.94069663,Palearctic,Tundra,0,2.021116851,8.080894509,0.097650751,0,0,0,11,2297.800049,0,0,0,0,0,0.781300001,0.576200001,0.02545726,60.92616081,91.79644674,68759585744,73150000,678.3011729,1.178367159,9.923701589,3.134128297,0.517505094,110.9373956,771.8347084,56.82180643,2.448047877,17.84508635,40.69433814,0,0.961095223,0.874377649,0.943574501,0.911174785,70.08333333,22.18252149,17.66666667,0,270.838846,3,1,0.924692826,1,0.946716506,1,0.009113334,856.2548563,337.0054103,306.6494459,24.58823529,323.0963353
109,Purari,Papua New Guinea,Melanesia,1542.131,145.0562468,-7.66795974,Australasia,Tropical and Subtropical Moist Broadleaf Forests,0,2.039752935,1.502027295,0.028508654,0,141.8232368,125266521.2,0,0,8466345.764,0,0,9525079.651,0,0,0.927962221,0.014992152,20.04541345,47.28589386,62800369989,73900000,674.5073834,7.645211366,10.09673557,2.936253317,0.474472447,182.8773914,658.4648347,21.00125251,1.33839611,17.99392467,40.46790358,1,0.945189729,0.753545299,0.713801439,14.35365184,250.8571429,36.79516749,6393.5,88.5,2947.403644,14,1,0.98405467,0.978323699,0.462347209,1,0.071198344,996.0629921,1095.944436,1072.634292,211.7647059,19657.3724
110,Fly,Papua New Guinea,Melanesia,3205.533,143.4015167,-8.457125282,Australasia,Mangroves,0,1.141097317,1.859749305,0.029118453,0,139.5868276,369349854.5,60.51666872,799.5833333,23181825.34,8.25,281.200002,28517232.41,0.001408384,0.079477226,0.729599393,0.02082163,0,16.64165689,8856244.432,34500,674.9010092,0.045373953,9.764777231,2.63804988,1.454587728,172.6072382,584.4947577,25.79107231,1.2094778,20.81237911,40.70161554,0.907023914,0.940777584,0.750913959,0.732045453,0.917967716,213.71875,9.365969833,4633,71,2341.661827,14,1,0.988156163,0.915217751,0.462311208,1,0.011277642,497.2258917,1039.356734,1012.045272,53.28947368,4377.501516
111,Selenga,Russia,Eastern Europe,966.417,106.552318,52.21433614,Palearctic,Temperate Conifer Forests,1,5.732027333,6.745849677,0.075726883,0,62.97557819,2267561771,142.4624978,380.875,129796466.7,0.987499981,610.625,2952748501,0.045122184,0.832414139,0,0,0,35.57643738,17425730623,552647000,672.093614,1.11537934,10.16439897,3.141273397,0.948334861,117.1198552,659.1496338,46.56919738,2.037687983,18.11317704,40.68036459,0,0.804615611,0.71622975,0.6864543,2.552818829,208.1,54.00054735,0,0,939.3656319,0,1,0.956751562,0.963768116,1,1,0.001878585,1.861042184,468.6406269,443.6429234,7.055555556,414.0712946
112,Yenisey,Russia,Eastern Europe,6470.452,83.01622561,70.41140831,Palearctic,Tundra,0,0.003603171,0.043309047,0.004233442,0.84919999,0,0,0,0,0,0,0,0,0,0.639850001,0.468616674,0,20.54831338,239.5763502,514516654.4,0,678.3011729,0.731412918,10.21004719,3.137551793,1.857201236,127.2147124,847.4055779,72.74596891,2.033756362,16.97381512,40.70486333,0,0.980088977,0.973356186,0.979775577,0,49.359375,6.77758358,1,0,254.5797577,0,1,0.925925926,0.912408759,1,1,0.007693463,388.3163059,272.7943013,272.7943013,2.321428571,187.3777412
113,Manambolo,Madagascar,Eastern Africa,236.53,44.37260057,-19.21873375,Afrotropic,Tropical and Subtropical Dry Broadleaf Forests,0,4.952942355,19.75594218,0.179969246,0,127.9333252,0,532.1666667,591.6666667,0,38.23333359,488.7333272,0,0.814144939,0.7072,0.8888,0.045737702,35.33745308,2.87,253683816.5,20845100,674.8767964,11.13167874,8.947164729,3.046300409,0,65.9180374,364.457979,21.43071536,1.100000024,18,40.14791439,0,0.744359303,0.618000661,0.526891986,5.269624573,143.5,21.47098976,1652.509761,21.8136586,1368.8,10,1,0.923344948,0.773584906,0.619197756,1,0.0031277,241.1347518,664.4351807,564.4165446,117.3333333,10088.28125
115,Sofia,Madagascar,Eastern Africa,196.963,47.24809924,-15.44207627,Afrotropic,Tropical and Subtropical Dry Broadleaf Forests,0,5.060030244,33.18022035,0.282612741,0,164.8995268,0,220.3499947,192.9999924,0,5.449999988,819.2500305,0,0.284242854,0.813799977,0.961600006,0.012374772,0,20.36000061,471052969.8,46238400,671.7653865,7.6806949,10.09215166,3.124503625,3.12E-06,59.63233089,343.5109197,22.30636727,1.088000032,17.30526316,38.6783761,1,0.785264548,0.612799383,0.518444566,5.156779661,134.5,21.38559322,2907.589525,30.646373,1964.5,13,1,0.918215613,0.84,0.593774145,1,0.004147424,334.7826087,769.805542,581.5819702,176,10337.19807
116,116,Madagascar,Eastern Africa,54.049,47.03585636,-15.51372884,Afrotropic,Tropical and Subtropical Dry Broadleaf Forests,0,3.250056791,18.2449635,0.175083895,0,166.8095268,33837252,1.805332662,12.705455,2143526.25,4.015093089,1040.162933,1827566.375,0.018921922,0.750394217,0.927128166,0.015764113,0,11.1670466,5151720132,417994000,676.9544668,1.09E-06,9.901332635,2.340153351,2.416460145,84.80808577,305.7061688,33.93993506,1.091562521,17.8125,40.72827803,0,0.720594041,0.741121456,0.637932358,1.338235294,142.1719064,21.23529412,2304.293837,23.07521605,1798.2,13,1,0.924556151,0.813687216,0.59455883,1,0.000638083,463.7681159,734.3131737,621.1098815,133.0662361,4460
117,Ural,Kazakhstan,Central Asia,591.816,51.78440627,46.94643182,Palearctic,Deserts and Xeric Shrublands,1,7.292099319,87.1747958,0.08341904,0.55369997,158.5638254,46619448,38.97999935,1071.080017,4442993.031,22.06000023,178.0600006,11829740.98,0.473035797,0.797100008,0.936100006,0,12.33416663,10.30000019,1625046.493,11650000,674.2193932,14.59372313,10.14128325,3.141273397,0.997056995,34.27023364,608.9728689,38.99455703,2.171654383,19,40.68544173,0,0.508356136,0.509165813,0.492925069,1.916083916,150,30.59340659,0,0,763.3639189,0,1,0.953333333,0.970760234,1,1,0.015785236,4.464285714,159.361112,149.5637512,1.34000001,134.6281465
118,Don,Russia,Eastern Europe,582.948,39.40686885,47.17866504,Palearctic,"Temperate Grasslands, Savannas and Shrublands",0,12.27750327,571.9145518,0.360516543,0.798421666,133.0776442,3395807488,1445.03751,389.0750008,145882622.3,306.1500015,380.4874992,2569456101,0.13378732,0.903355658,0.854640871,0.004369575,80.6396911,26.14128719,38702018755,293789000,670.6854858,19.71290047,9.87229226,3.141273397,0.869521799,84.43416659,864.3005357,34.05485862,1.544851006,15.04213772,40.11254995,0.506988763,0.325826908,0.587835652,0.566776415,4.643931795,180,37.82547643,73,4,1181.5,1,1,0.966666667,0.949579832,0.953591596,0,0.003330441,63.85404789,553.1753311,399.1597519,2.625,648.0299539
119,Buyuk Menderes,Turkey,Western Asia,55.794,27.21942763,37.52150263,Palearctic,"Mediterranean Forests, Woodlands and Scrub",0,9.150343369,143.1424808,0.384037622,0.619199991,48.69360304,7999142482,2337.449951,1732.099976,1626289903,86.74999809,4001.849854,3351741786,0,0.921000004,0.931200027,0.352957688,0,4.590000153,6714000177,2049400000,657.403474,40.62832148,10.05815723,3.141273397,1.941846572,20.89534187,369.29718,31.64099783,2.119999886,17,39.02176855,0.136837614,0.806837506,0.553635683,0.552601429,4.283950617,192.3103666,40.12345679,403.4369084,3.964984947,1774.3,3.24092859,1,0.984400217,0.952249,0.910761617,0.691446457,2.73E-05,987.654321,460.4063119,423.3076572,5.88573737,975.3424658
120,Gediz Nehri,Turkey,Western Asia,29.861,26.8392837,38.61949949,Palearctic,"Mediterranean Forests, Woodlands and Scrub",0,8.882352059,200.587242,0.490390664,0.5849,115.8146013,7393278083,1629.666665,3125.804883,1289813668,261.7503829,3111.562815,4392415277,0.133113014,0.9085,0.9114,0.38814027,0,3.07,3919111353,1474760000,658.3834883,36.86221292,10.06652048,3.095695671,3.005869279,16.94821692,408.579627,28.07604017,2.119999886,17,40.2679449,0.105186013,0.56088829,0.584729903,0.548279648,6.093023256,169.1154373,41.46511628,553.438921,6.926254757,2117.6,3.128833298,1,0.987946227,0.954545455,0.910761617,0.680392049,1.53E-05,0,440.8219354,393.6439687,36.81366757,917.5
121,Bakircay,Turkey,Western Asia,12.378,26.994221,38.93151147,Palearctic,"Mediterranean Forests, Woodlands and Scrub",0,9.813197708,57.97681831,0.428450341,0.584900022,112.8382742,5691901883,1341.884094,4788.321096,994445209.1,705.971102,2832.979543,3330797715,0.323125027,0.908500016,0.91140002,0.297939007,0,3.069999933,146982545.3,87863460,560.9705282,14.42192206,9.970351928,3.141273397,3.013996553,16.48308028,371.1580882,26.14338235,1.921999907,16.2,40.72827803,0.94089633,0.608823851,0.571411446,0.552477233,5.842105263,161.6465742,40.68421053,484.5091273,6.92229835,2117.6,3,1,0.981440992,0.951219512,0.910761617,0.666666667,7.28E-06,0,442.2058494,416.1341795,36.17276403,1164.705882
122,Maritsa,Greece,Southern Europe,186.401,26.13225761,40.80285937,Palearctic,"Mediterranean Forests, Woodlands and Scrub",0,6.001621353,28.87381546,0.440960497,0.800999999,140.3855174,9568195904,597.4666748,7016.966634,2090559307,1368.733317,2004.100016,13879292757,0.079346567,0.920099974,0.943700016,0.175460242,0,8.68999958,9462809763,3112110000,585.8242675,185.4265906,9.976328667,3.141273397,1.650585951,39.13847739,512.7350902,28.58714748,1.619227911,15.56985294,40.5330639,0.57109017,0.427151561,0.606766564,0.566373717,10.79861111,212,51.15277778,725.4190146,11,1603.6,3,1,0.976415094,0.91588785,0.913560055,0.666666667,0.001729215,676.2589928,407.1481425,369.9907227,78,2456.746032
123,Thyamis,Greece,Southern Europe,62.325,20.18704438,39.55460459,Palearctic,"Mediterranean Forests, Woodlands and Scrub",0,6.097280513,118.0529288,0.460467419,0.5561,54.46364665,4833920512,612.2272466,4546.533799,1732435328,854.8026892,3708.070887,11049846784,0.07012707,0,0.802100003,0.097719117,16.15660013,1.600000024,737290696.4,77540200,673.9757064,7.110270387,10.15898318,2.707874107,1.419908983,83.4758764,624.9585635,26.99447514,1.120000005,14,40.47368918,0,0.679815,0.61266898,0.572077789,9.234693878,185.9772485,43.18367347,439.7253678,7.965405826,2342.6,0,0.916666667,0.978491993,0.980683289,0.892298442,1,0.001671793,0,525.8649566,433.5682377,3.062084176,1949.39759
124,Jokulsa a Fjollum,Iceland,Northern Europe,147.34,-16.54293134,66.11984611,Palearctic,Boreal Forests/Taiga,0,3.658686174,0.74435303,0.16464404,0,0,0,1.533333302,3321.133382,0,0,0,0,0,0.738200009,0,0.343732464,0,3.819999933,1935433151,332000,678.3011729,3.281423242,10.24814185,3.141273397,2.47E-05,87.06379185,930.3629777,34.93406991,0.675555554,9.222222222,40.09354995,0,0.897746082,0.756300081,0.742328897,0,55,3.832535885,240.1499384,3,321.3,9,1,0.945454545,1,0.928603254,1,0,0,294.8645782,248.9958992,33,210.2702703
126,San Juan De Nicaragu,Costa Rica,Central America,417.504,-83.66899125,10.78243454,Neotropic,Mangroves,0,5.303229993,3.794392673,0.11692583,0.201499999,0,146790320,9.227759969,1065.463301,25129262,36.07498754,3941.811109,3803342.5,0.015483928,0.96509999,0.93599999,0.091535168,0,62.38999939,2303634382,1457900,675.9721252,0.154036191,9.979149618,3.14054322,1.448323466,108.6801937,847.3085218,27.56693845,1.668227863,13.19620253,40.71631303,0,0.976025892,0.844000741,0.75260264,32.30260521,385,114.3627255,3005.389905,78.9074109,3631.9,9.196318658,0.973262032,0.987012987,0.967105263,0.848778293,1,0.083264348,856.1797753,1219.767365,1149.587219,154.4,15253.22581
127,Pearl,United States of America,Northern America,453.303,-89.69031215,30.34566166,Nearctic,Temperate Conifer Forests,0,12.39173948,43.45067658,0.375959406,0.589736045,36.55691218,0,23.92000017,765.2000122,0,0,0,0,0.035503548,0.88441301,0.856940122,0.04319556,73.74542285,10.25757792,10694619954,779231900,673.5492737,0.439564002,9.455844267,2.986232997,1.627287043,77.013267,961.9624453,37.6478182,2.229482825,24,40.62893216,0.666666667,0.84559052,0.744243342,0.743125816,34.79773463,208,42.1828479,599.0833121,11.63940682,1379.3,7,0.976744186,0.985576923,0.975961538,0.905056522,1,0.054526838,56.31188119,611.3796285,546.6811727,128,9853.283302
128,Thlewiaza,Canada,Northern America,94.74,-94.75769055,60.49836545,Nearctic,Tundra,0,0,0,0.113191749,0,0,0,0,0,0,0,0,0,0,0.629666917,0,0.00014752,0,8.839309511,3658060950,0,678.3011729,0.094276485,10.08052162,3.047760162,2.764048781,288.8634126,852.326062,69.11863758,6.079999924,20,40.6756675,0,0.976245426,0.984084792,0.971322981,0,50,19.42222222,58.53495503,0,274.2,1,1,0.96,0.95,1,1,9.32E-05,370.8333333,371.5863977,339.898944,19.33562014,598.6979167
129,Murchison,Canada,Northern America,47.18,-93.47219919,68.57461867,Nearctic,Tundra,0,0,0,0.00661216,0,0,0,0,0,0,0,0,0,0,0.148756072,0.132839084,0,0,0.893751936,411935246.8,0,678.3011729,0.444190289,9.810055266,3.131090707,0.105074216,109.5572402,683.898803,66.22742111,0.74000001,22,40.08779086,0,0.975598072,0.919960581,0.967035784,0,34.88652179,10.6122449,3,0,119.4,1,1,0.94267127,0.927987727,0.955000192,1,3.26E-10,0,163.3286266,163.3286266,3.974383995,164.0625
